,0
1234,Perfect imperfection 을 누가 결점을 보완한다고 번역하냐; 그렇게 번역할거면 perfecting imperfection 이라고 써있어야지...완벽한 결점 - 결점조차도 완벽함의 일부 - 장애를 있는 그대로 받아들이자는 맥락에서 만든 문구구만. 이렇게 완벽한 오역도 참 오랜만이구만...
1235,봉사여?
1236,왜 눈을 감은 사진만 있나???
1237,예쁘기만 하구만
1238,"K딸은 부모님이 자신을 낳아준 것안으로도 고마워하더라

어릴적 구박만 받고 자라온 시누는
왜 나에게 지기 엄마에게 효도하라고 잘하라고 하는지
도저히 모르겠다.
시댁에 오면 시누와 시엄니는 싸우고
나중에
시엄니는 나보고 시누 챙기라 하고
시누는 나보고 시엄니 챙기래
그래서 짱나서 내 남편만 챙김"
1239,나중에 버린 부모가 돈 달라고 찾아오는거 아냐 또?
1240,이쁘다~
1241,"친부모의 차별로 인해 보육원으로 보내졌지만 지금 네덜란드에서 사랑받으며 자라서 다행이네요.. 알비노 증후군을 개성으로 삼고, 멋진 모델이 된 모습이 멋져요!"
1242,"중학교 다닐때 알비노병 여자애가 있었다 
철없는 우리는 그 뽀얀 피부를 넘 부러워했지
그 고충을 모르고 머리와 눈썹색 감추느라 얼마나 전전긍긍했을까
어디서든 잘 살고있기를"
1243,"얼굴하얀게 뭔죄?
버린 친엄마 못됬어"
1244,"친엄마 후회하고있겠네
절대 친엄마  찾지말고 키워준 부모님과 행복하시길 빕니다"
1245,백반증으로 얼룩덜룩한 피부가진 여자도 모델하더만... 이젠 특이한 것만 찾아 볼거리로 전락시키는 건가.. 장애 극복이니 편견을 뛰어넘는 다는 좋은 미사여구로 포장하지만 솔직히 쓰임이 다하면 잊혀지는 거지..
1246,"가끔 이런 뉴스를 접할때 느끼는거는 
누군가에게는 부정적 이미지를 가져가 주는 이미지를 미국이나 유럽에서는 있는 그대로 인정해주면서 다양성의 공존시켜주는 행동이 참 아름다워 보입니다"
1247,결점이나 장애를 극복한 자신도 훌륭하지만  입양해주신  부모님도 천사표인듯합니다.  이런 본보기가 많아져서 건강한 사회가 되길 바랍니다.^^♡
1248,갑자기 네이버 웹툰이 생각너네
1249,"좋은 기사. 제목도 좋고.
제목 장사들 좀 하지말고 클릭질로 기사작성하지말고 선택적 취사하지말고
그러니 언론신뢰 꼴찌하는거다  기레기들아"
1250,난 2빠!
1251,오 1빠!
1252,와우중국 어떡행
1253,서방 국가의  선진적 노력을 동행하지 않았다면 분명 모택동 중국 모델로 북한처럼 추락했을 것이다.
1254,"미국은 우리나라 못쳐 동맹이라 명분도 없지
일본도 우리나라 못쳐 걔네 군사력도 이젠 애매해
중국은 우리나라 칠 수 있지 6.25 알잖아
중국은 남한 북한땅이 아주 탐날 거야 역사가 증명해

중국이 이득보면 가장 손해가는 나라가 한국인데
슬프게도 경제 정치적으로 잠식 되고 있지
중국이 도대체 우리에게 잘해준 게 뭐가 있지?
걔네는 일본이나 다름없다
언제나 우리가 가진 걸 탐냈지

자주 국방 자주 국가 좋은데 그거 할려면
중국과는 거리를 둬야한다"
1255,이대로 가면 중국에 먹히는건 시간문제
1256,사드배치후에  중국 무역보할때  미국이 적절한 대응 하지 못것이 지금의   한국을   만든 근본 원인으로생각한다
1257,"북괴놈들 새벽에 남침하듯.
새벽만 되면.
조선 찌라시가 온갖 폐기물은
뿌리고 있구나."
1258,미세먼지 황사의 원인 중국한테 한마디 못하고 눈치보면서 시간 끄는 무능한 대통령 ㅉㅉ
1259,"이상한 베댓들이 많은데 한미동맹 유지못하면
한국은 중국속국이 된다 북한처럼.
이걸 모르나??"
1260,"중국
 우리민족의 역사속에 철천지 원수
틈만 나면 침노했고 그 결과로 망한 나라.
이제 또다시 망할거다.
우리나라 지도자들은 정신차려야 한다.
일본이 500년 원수면
중국은 5천년 원수다"
1261,"조선스러운가사
쓰레가"
1262,러시아 백신을 왜 정치 논리로 미적거리는지... 안전이 먼저라면서.... 얼른 접종하고 회복하자....
1263,쁘야호~^♡
1264,이게 다기레기와 국짐것들 덕분이다...퉤
1265,"코로나가 발생한지 1년6개월 정도 가 지나갔습니다. 세상세태가 코로나 전후로 많이 바뀌었죠, 세상사람들이 이제는 지쳐가는듯하네요, 그래도 어쩝니까? 코로나가 종식되는 그날까지 힘내서 잘 견뎌주세요.."
1266,니들이 그토록 부러워하는 백신 접종이 빠른 나라들 일일 확진자 2만명대다.
1267,"힘들어도 마스크 잘쓰고 손을 자주씻으세요. 

대구여성  강제 성폭행 ▓국민의힘 심학봉 

10대 여자아이  강간 의혹 █국민의힘 태영호

50대여성 성추행█국민의힘 서장원

여기자 허벅지 주물 성추행█국민의힘 김무성

여직원 엉덩이 더듬 █국민의힘 윤창중

20대 여성 성추행█국민의힘 박희태

여학생 강간미수 ▓국민의힘 정석래

여성 가슴더듬 성추행█국민의힘 최연희

여성 성접대 사건 ▓국민의힘 정인봉

여직원  성추행█국민의힘 박계동

부산여성 가슴  성추행 ▓국민의힘 김대군

동생부인 성폭행▓국민의힘 김형태"
1268,대기가 매우 희박해서 지구에서 관측하는 것보다 훨씬 편리할 듯.
1269,미국 로켓이었으면 뉴스에 나왔겠지?
1270,에고^^원전수를  이미    진행되어있음
1271,"울 나라 수산업 전부 끝이야  
6천억 같은 소리 입다물어"
1272,임동윤 ...그래서 일본은  아무잘못이  없다  .이말이가 .? 그짝동네는  희안타.
1273,"원전때매 6천억 감소한다고 나라가 난리치는데

중국먼지때매 의료 수명 공기질 미관 식품 관련 비용 100조는 될텐데 아무말 없는 환경단체ㅋㅋ

중국이하면 로맨스 일본이 하면 불륜이랑께~~"
1274,~   ? 일본  원전 오염수 방류에 항의 하는  대학생들에게  욕하고  폭행 휘두르는것보니~  오씨가   서울시장   이라는  현실~
1275,후지산에다 버려라~
1276,"언론 자유도 1위
언론 신뢰도  꼴지.
신뢰도가 먼지 모르는 기레기.
기레기들의 끝없는 백신 불안감 조성으로 신났네."
1277,집단 면역 달성 하는게 시른거지 모....그치?!!^^
1278,낙제
1279,가령 백신접종 1년뒤부터 시력저하 부작용이 발생해 2년뒤부터 완전 실명에 이르게 된다면...백신 접종 먼저 한 선진국들이 바로 후진국 되는 건가?
1280,공기중에 살포하는 방식의 백신을 개발하여 지구 대기에 살포하면 게임 끝인데.
1281,"애초에 중국인 봉쇄했으면 이런 고생을 안하자나
전부 셧다운하고 중국봉쇄했으면 모두가 사는길인데
개인 한명한명에게 자유를 억압하고 통제하면서
방역위반하고 통제하는게 얼마나 효과가 있겠나
뭐든지 초반이 중요하다

초기대처를 잘못한 정부는 책임없고 아무힘도 없는
국민 개개인이 벌금에 과태료에 생계까지 위협받으며
책임지는것이 통탄스럽다"
1282,"믿고 거르는 조중동! 
조중동 없는 세상은 언제 올까?
대한민국 국민으로서 나랑망하길 바라면서 기사쓰는게 부끄럽지도 않나?
수치심도 모르는 인간들"
1283,"ㅆㄹㄱ 언론들
백신 부작용 대서특필 하면서 온갖 부정적인 여론
조성하며 백신 접종률이 높기를 바라냐?
최근에는 백신 무용론까지 주장하는 ㅆㄹㄱ들이
팩트는 없고 지들 유리한 수치만 부분적으로 따서
조작질 하는 매국 언론들
OECD 언론 신뢰도 꼴찌 이게 대한민국 언론사들의
현실이란다.
거짓 선동 언론들아"
1284,"이런정부누가믿을까
숫자놀음만하고
답답하다
점수

빵점이다"
1285,"여당이나 야당이나 정치권이나 기업이나 
자영업자나 

모두가  코로나를 하루빨리 종식시키고 정상적인 삶을 
원하는것 아니냐?

그러면  코로나 종식정책에 대해서는 
정쟁이 아닌
모두가 협조해야 하는것 아닌지"
1286,문구라혼자 떠들고있네
1287,"종양일보는 방역이 싫은가봐
니네 부모들은 백신 맞지 마라"
1288,전경련의 여론조사를수치를 마치 팩트인양 호도하는 제목다는 종양일보 클라스
1289,"야 중앙일보 강기헌

기자야,

너는 한번이라도

판매부수 늘려서 세금 타먹은 기사 써본적 있긴하냐?

아직 안썼으면 어디 언론사가 세금 그동안 얼마나 타먹었는지 써라.

거짓으로 판매부수 늘려서 수십억 세금 타먹은 나쁜회사가 있으면 폐간시켜야 하지 않겠냐

중앙일보 강기헌 기자야

빨리 너도 취재해서 기사 올리거라."
1290,"난 중앙일보에 ㅂ00점 만점에 5점을 주고,  강기헌기자에게 3점을 준다....제대로 하는 일이 없고 일체 도움이 안돼..."
1291,좋은 자평은 애완동물도 매일 함.
1292,"코로나19에 대한 집단면역 달성, 현재로선 무엇보다 중요한 과제입니다. 저는 매년 1개국씩 외국을 다녔는데, 작년부터 전혀 나가질 못하고 있네요, 하루 빨리 외국을 나갔으면 하는 바램입니다."
1293,백신 맞아도 과연 자유롭게  해외여행 갈 수 있을까요 기자님?
1294,기레기의 백신 망조 선동 기사. 기레기들은 백신 맞지 마라. 선동질이나 하지 말고. 니들이 입 다물면 오히려 집단 면역 빨라진다.
1295,서울시는 언제 영업시간 연장하나~~~~
1296,"인도서 오시는분들
철저한관리 부탁합니다"
1297,정부 선방하고 있다.
1298,"진짜 아직도 인도 입국금지 안하고 있네.. 우리나라 자국민만 들어오게 하고 있는건지 외국인도 받고 있는건지 모르겠지만 .. 진짜 국민들은 힘들어 죽겠는데 .
정부보면 답다하다 ㅠ"
1299,"인도에서 아직도 받고 있어? 다른 나라들은 인도발 입국금지 하고 있는데 참 ..
한결같네 진짜 무능.."
1300,"코로나 곧 종식되니 예배 예식등 다양한 일상으로 돌아가 정상생활 즐겨라. 난 짜파구리 말춤 파티 

백신 부작용 국가가 책임진다. 

미세먼지 중국에 할 말은 하겠다

부동산 확실히 잡겠다

대형 안전사고는 국가책임. 

사대강 22조면 일자리 백만개 만들 수 있다. 

소득주도성장으로 초일류 선진국 앞당기겠다

욕먹어서 국민들 스트레스 풀린다면 그것도 좋은 일..(고소미는 별개)

일분일초 동선 모두 공개, 국민들께 보고하겠다..

광화문에 나와 반대하는 국민들과 토론하겠다..

등등.을 떠들었던..

나는 누구게?,

ㅎㅎㅎㅎㅎ"
1301,"확진자 수입 좋다ㅉ
음성아니면 입국 금지 해야합니다
안그럼 종식 영원히 불가합니다"
1302,"박근혜의 저주

대구여성  강제 성폭행 ▓국민의힘 심학봉 

10대 여자아이  강간 의혹 █국민의힘 태영호

50대여성 성추행█국민의힘 서장원

여기자 허벅지 주물 성추행█국민의힘 김무성

여직원 엉덩이 더듬 █국민의힘 윤창중

20대 여성 성추행█국민의힘 박희태

여학생 강간미수 ▓국민의힘 정석래

여성 가슴더듬 성추행█국민의힘 최연희

여성 성접대 사건 ▓국민의힘 정인봉

여직원  성추행█국민의힘 박계동

부산여성 가슴  성추행 ▓국민의힘 김대군

동생부인 성폭행▓국민의힘 김형태"
1303,"계약 했다던 백신만 하여도 
엄청난데 접종이 아직 8%도
 넘기지 못하는 무능한 넘 믿지말고
 스스로 자신을 지키세요
 코로나 면역력에 소머리 국밥이
 좋다고 합니다"
1304,"도진개진
숫자놀음하지마라
 이양반들이아직도정신못차리네
당신들이돌아다녀봐라
이게코로나인지
아닌지
몸으로눈으로느껴봐라"
1305,"코로나19 과연 언제쯤 종식이 가능할까요, 한번 정도 생각을 하게 됩니다. 국민 모두는 코로나로 인하여 지쳐 있는 것은 분명한거 같습니다. 정부의 투명하고 일관성있는 지속적인 정책과 정부를 믿게 할수 있는 방안이 필요합니다. 그리고, 국민은 방역수칙을 잘지켜야겠죠"
1306,박용진은 문재인보다 열배는 낫다.......
1307,자신있으면 출당해서 소신껏 당만들어 독자출마하시지 그토록  정치소신안맞는 민주당 그만이용하시고 알것습니까 의원님
1308,"잠용은 많을수록 좋은 것이다. 
선택의 폭은 낣을수록 좋은 것이다. 
장터에 고를 물건 없다면 장 보러 가기도 재미없다.
다양한 정책과 대안이 필요한 시점에 과연 누가 혼란스러운 국제문제와 경제를 망치는 코로나 문제에 대안을 내놓을수 있을까?
“ 용기 있는 장수는 지혜로운 장수만 못하고, 지혜로운 장수는 덕이 있는 장수만 못하고, 덕이 있는 장수는 복이 있는 장수만 못하다”는 옛말처럼 용기와 지혜와 덕과 복을 겸비한 인물이 나와야 난세에 얽힌 정세를 꿰뚫어보고 문제해결의 기회를 놓치지 않으리라!"
1309,글쎄올시다 그대가 웃기니 자꾸 허경영씨가 생각나는것은 왜인지 껄적지근  하네요...
1310,다들 자신있어하죠. 문제는 국민들이 그 신념을 제대로 느끼느냐죠. 상대방을 말도 안되게 네거티브하지말고 자신의 말에 귀기울 일 수있도록 끊임없이 노력하십시오. 진심이 통할 수 있도록.. 언젠가 그날이 올지도..
1311,코로나 대변혁 인데 더 무슨 변화냐. 변화 지겹다
1312,이렇게 한명 또 가는구나
1313,"문재인도 
대통령 하는데
박용진 
대통령자격 
충분히 있다.

우리나라 대통령 자격
A4 용지에 쓰여진 
한글 읽는 수준이면 
충분 하잖아"
1314,"대단하다 ^^

일본과 짜고 한통속이 되어서
토착왜구친일매국노들이
아무리 한국경제 망한다고 거짓 날조 여론선동해도
대한민국은 정직하게 갈길을 가는구나

중공 왜국으로 기술유출 조심해 보완 강화하고 잘 발전시킵시다

대한민국 화이팅 !!"
1315,우리나라 보수들의 사대주의가 사라질 날이 멀지 않았겠죠?
1316,이게 다 문재인 대통령 덕분입니다!!!
1317,"기레기들 보거라 한국 경제의 힘이다
국가경쟁력 상승이고 국격  상승이다"
1318,표준을 장악하는 나라가 세계를 장악한다^^
1319,대한민국은 자랑스런 나의 조국이다.
1320,세계무대에 우뚝 선   자랑스런 우리나라
1321,"우리나라 국격이 나날이 높아지네 
기레기들때문에 문재인정부 여당이 너무잘못하고 있다고 많은국민들은 철저히 속고있지만
세계에서는 알아주는구나 그래서 수출도 잘되고 있고 부동산만 하향안정되면 더좋겠다"
1322,"잘한다. 대한민국 
대한민국이 표준이다.
계속 대한민국이 표준이 되는 세계를 만들자!
화이팅!"
1323,"반가운 기사네요
삼성전자가 독보적인데 국내 다른기업도
좀더 분발해야할듯"
1324,"기업은 정말 잘하는데
정치인들이 떨어짐
모자라도 한참 모자람
그러니 규제, 기업에 구걸  맘에 안들면"
1325,한글도 세계표준어가 될것이요
1326,국짐이 나라거덜래지 않으면 1등한다
1327,"모병인가 징병인가 하더만...대통나오네..,.ㅋㅋㅋ..그냥웃고갈께...."
1328,"의원직이나 사퇴해라
세비가 아깝다"
1329,"친일재산 환수법 제정에 개거품 물고 반대한 사람.
진정한 토착 왜구죠.
국회의원 예선에서도 탈락한 금태섭이 서울시장 출마한거나 똑 같네. 모지리들"
1330,"...

꿈도  야무지네.

국회의원 노릇도  제대로  못하면서

대통령은  쉬워 보이나보네.

.."
1331,"몸집 불리기와
세력 키우기 마치면 나갈것..."
1332,"당신은,권력욕이 지나치게 과해 보여서 정이 안감. 주제파악도 못하는 것 같고..지난.유치원3법 당시,유난히 나대는 모습을 보여서,내 속으로 저 사람 대통령 나오고 싶어서,뭔가 국민들에게 각인을 시키려고 저러는구나 싶었는데,내 예상이 맞네!ㅋ 박용진 씨..당신은 아직 아니오~차차차기면 또 모를까.."
1333,"우리나라도 젊고 패기있는  새시대의  지도자가  필요할  때다!ㅡ
편가르기나  하는  작태는  끝내야한다."
1334,개그맨아냐?
1335,박용진은 김부선과 쥴리의 실체를 밝혀라 !!!
1336,"그래~
누가되든 지금보다야 못하겠나"
1337,재명이 낙연이 보다는 낫다
1338,"박용진의원
....
청백리 이재명 지사님을 응원합니다!"
1339,꼴뚜기도  뛴다는 증거
1340,ㅡㅡ
1341,까분다
1342,"윤석렬이야 나온지
안 나온지 모르지만

이재명은 
난방열사까지 나서 
선거 운동하는 것 
안보이나"
1343,푸하하하
1344,오마이갓뉴스다
1345,"이 양반도 관심 받는 거 되게 좋아하는 듯

국회의원이나 제대로 하셔."
1346,"명동이 뭐라고? 그곳가서 뭐하나? 
비싸고 맛없고 갈비탕 갈비 질겨서 못 먹는다.
가지마라. 조선이 중국타령만 하다니 그런곳에 가서 쓸 돈이 없어. 
짜증나는 한국 상인들. 
계속 중국타령만 하면서 세월보내라. 
조중동과 함께.  욕본다. 헐~~"
1347,오늘 미세먼지 농도 봤지  여기가 중국이냐? 정부는 미세먼지가 심한데도 제대로  홍보도  안하더라 진짜  무섭다 무서워
1348,"지나 다닐때
오히려 무안 하더라고요
한문일색

식당들도 한국인들어가면 부담스러워하고

사실 몇년전
중국관광 위주 고기집.갈비탕
질겨서 못 먹겠더라고요 
중구관광객도 가이드가 데려다주니
그냥
먹었을 것이고

지금. 손님없는것은
내국인 무시한
그동안 쌓은 업보 입니다."
1349,내국인들이  명동  가봤자    정말    살것도 없고 볼것이라고는   지나는 사람구경 밖에는 없더니      결국    시장의 다양성이  사라져  버린것이었구나 ..           너무  돈만  쫓아가는  상권은    외면 당하게 되어있다
1350,누가 중국인들로만 장사하래  중국인둘많아진뒤  서울살면서 명동안간지 15년이넘
1351,"명동,강남,서초는 수전노들이 많이 살고 있는 것 같다. 죽겠다 하면서도 서울에 붙어사냐?? 죽겠으면 지방으로 내려와라."
1352,잘나갈때 많이 벌었자나
1353,그동안 잘먹고 잘살않잖아!! 징징대긴..
1354,"풋 누가 조선일보 아니랄까봐.
노무현 정부때도 뭐만 잘못되면 다 노무현 탓이다라고 앞장섯던 신문사.
이제는 코로나도 문재인 정부탓이라고 할 지경이네.ㅋ"
1355,"기사제목 꼬라지가 조선답다
중국인 많이올때 내국인들이 알아서 안갔는데
그럼 한국인 입맛에 맞게 장사하겠냐 상인들이?
외국인 입맛에 맞추지
지들이 중국애들 싫다고 안가놓고선 이제와서 딴소리하긴"
1356,그래서 조물주위의 건물주를 걱정하는겨?
1357,조선아그사람들은그래도살만한사람들이다   해바라기마냥양지만대변하지말고 음지도좀취재해라
1358,건물주가 세입자한테 을이 되는게 맞는거지 가게에 손님왔는데 사장이 갑질하니 그가게 망하는거
1359,중국을 의지하거나 미국을 의지하는 관념을 버려야지..일본이 패망하고 살아남는 원인을  분석해라 ㅡ본 받을 건 본 받고  경제를 이끌어 나가야 하는거잖아
1360,제발.. 가져오지마..
1361,WHO가 차이나머니로 움직이는게 어제오늘일도 아니고 그냥 중공에 속한 한 기관인듯.
1362,병주고 약주고 웃기지도 않아..... 먼가 큰 계획이 있을꺼야... 무섭다.... 망해라 중국
1363,Who 이젠 망한듯
1364,"중국산 뭐라고 하기전에 우림 만들기나 했냐?
모 기업 민든다고 난리만 치고 주가 띄었지.."
1365,WHO?검은 쭝꿔가 수장인 그곳? 당연히 쭝꿔거 인증해줬겠지. 수장이 Chinese Nigger 니까.
1366,"너나 많이 맞으세요 
개들이나 맞춰라 그건"
1367,"이래서 트럼프가 who 안믿었고, 새로운 기구가 필요하다고 했구나. who 가 중국에 넘어갔다고 해서, 무슨 소린가 했지. 똑똑한 사람이네. 뭐, 정보가 많았겠지만."
1368,백신 접종율 하위권이라고 비난했던 정치인과 댓글러에게 중국산 시노팜 접종시켜줘라! 대다수 제3국은 다 중국산 백신 접종했던데 그들 바램대로 시노팜 접종 시켜줘서 접종율 올리자!!!
1369,"지덜끼리 주고받고 잘한다 ㅎ
어쩌다가 저리됐나, WHO가
ㅉㅉ"
1370,"우한폐렴을 
WHO를 압박해서
COVID-19로 바꿨는데,
백신을 통과 못시킬까?"
1371,"비이성적인 덧글이 많네..
중국이 못마땅하다고 무조건 비하하는 것은
문제라고 생각합니다.
백신이 인류의 공공제라는 중국의 논리와 실제 수출로 개도국을 돕는 행동은 언행이 일치함.
백신이 남아돌아도 수출금지하는 미국과 대비됨."
1372,"트럼프가 현명한거였네...
저딴 WHO에서 탈퇴한게"
1373,"시골장터에서 절대로 해산물 사지 마세요.. 아니 해산물은 먹지마세요.. 우리 아버지.. 옛분이라.. 거기서....생선드시고.. 증거는 업지만.. 급성 백혈병으로 가겼습니다... 싸다고.. 그런데서만 사신분인데.. 생선 조아하셨거든요.. 살려면 대기업... 조금 맛 없어도.. 마트에서 사세요....   몰래 후쿠시마산 생선.. 아마.. 싸게 들어올 겁니다.. 

인간의 욕심을 많이 봤어요"
1374,백신 허브를 만들어서 대량 생산이 답
1375,164개국의 동의 받기 어려운건 핑계고 역시 각자 공급망을 최대한 보장받고 싶은 욕심이지.
1376,"미국은 니들 백신이나 좀 나눠줘라.

어짜피 제3세계 국가는 특허 풀어준다고 만들수 있는것도 아닌데

특허 인정 안해 주면 

나중에 또다른 유행병이 나오면

누가 힘들게 노력해서 백신을 만들까?"
1377,"권다희 기자는 아직 공부가 좀더 필요한 듯...

버니 샌더스는 민주당 대선 후보 경선에 참여했을 뿐이지,
민주당 소속이 아니고, 여전히 무소속이다."
1378,미국이 과연 세계경찰국가로서 자격이 있을까? 심히 의문이 든다!!!
1379,이럴수록 외국인 비중이 작은 종목을 선택해야함
1380,"한강물에 풍덩 이 아니라  풍풍풍풍..........................................................푸~~~~~웅 하것다.
한강다리 물속에 그물망 설치해라."
1381,"4일밖에 안됐는데 성급한 결론이다
최소 한달은 관찰해보고 공매도 영향을
판단해야 한다"
1382,"이번 공매도 1라운드는 실패다.
SK이노, SDI,셀트리온, LG,디스플 모두  반등하며 숏커버링 나와버렀다"
1383,"조두순이랑 뭐가 다르냐 

대구여성  강제 성폭행 ▓국민의힘 심학봉 

여학생 강간미수 ▓국민의힘 정석래

여성 가슴더듬 성추행█국민의힘 최연희

여성 성접대 사건 ▓국민의힘 정인봉

여직원  성추행█국민의힘 박계동

부산여성 가슴  성추행 ▓국민의힘 김대군

동생부인 성폭행▓국민의힘 김형태

여기자 허벅지 주물 성추행█국민의힘 김무성

여직원 엉덩이 더듬 █국민의힘 윤창중

20대 여성 성추행█국민의힘 박희태

10대 여자아이  강간 의혹 █국민의힘 태영호

50대여성 성추행█국민의힘 서장원"
1384,태생은 일개미인데. 투기 맛부터 알아서 어쩌누. 그러다 안되면 대통령탓 나라탓 하겠지. 남탓 좀 그만해라. 징징 거리는거 지겹다
1385,"공매도 관련해서 한번 다 뒤집어봐라
분명 LH마냥 공매도 할 타깃 미리 듣고
주식 처분하는 등 비슷한 짓거리 했을거다"
1386,"주가조작을 목표로 하는 공매도 집단과 
국민연금, 금융위원회, 거래소 같은 금융기관들과의 커넥션 수사해라.

부패한 금융기관 임직원들 수사하여 뇌물 모두 회수하고
낱낱이 범죄사실을 공개하라.

사법이 아무리 부패했어도 법앞에 세워라.."
1387,검은머리 외국인 이지 외국인이들이 잠 안자고 여기서 공매도 칠거 같냐.
1388,"친기득권 대표 문재앙이는 못 던지나요?? 확 던져버리고 싶은데 

안희정 ""文 질리고 정떨어지게 해..그런 태도로 집권세력 안돼""
http://v.media.daum.net/v/20170322082304576

박원순 ""문재인도 청산의 대상..기득권 세력 대표""
https://news.v.daum.net/v/20170109115302267

이재명, 문재인 비판 지속..'친기득권·말 바꾸기'
https://news.v.daum.net/v/20170319095136133"
1389,"상환기간 무기한 인데 손해 볼일 있냐?
불공정한 게임에 개미만 늘 위태롭다"
1390,"60일 상환기간있었어봐라
3조? 풉ㅋ3천억도 못던졌을거다. 숏칠까봐"
1391,허경영 33공약 中 : 공매도 폐지하겠다
1392,FDA승인도 아니고
1393,"이기 민주주의가? 이게 자유 무역이며 이게  공정 무역인가?
세상은 폭력이며 악이다."
1394,"트럼프   보고싶다  
어디에  처박혀   조용하네
중국을  손봐줘라   그럴텐데
사실  중국도  불쌍한  나라여
외침에  나라가  반토막   공산주의   밀려서ㆍㆍ"
1395,아침먹은거 벌써 소화완료ㅋㅋㅋㅋㅋㅋ
1396,"우리도배울건 배워야합니다
북한에서테러하면 한번더하면 가만히있지않겠다하고 또하면 또가만히있지않겠다고 말만하는태도"
1397,"중국주식은 건드는게 아니다
루이싱 커피, 이항을 보고도 모르는건지"
1398,"홍콩은 이제 중국공산당이 지배하는 공산주의
영국의 영향을 받는 자본주의 시스템이 아니다
공산당을 비판하면 하루아침에 지구에서 없어질 회사들...
홍콩은 더이상 자유 자본주의 국가가 아니다"
1399,중국에나 상장해라
1400,"댓글 보면
전세계에서 유일하게 대한민국이 왜 통일을 못하고
있는지 국민성을 여실히 보여주네

2차대전에서
일본으로 부터 해방시켜주고 6,25때 북한으로 부터
구해준 나라가 미국이고

냉전시대 부터
지금까지 소련에서 러시아, 중국의 속국이 되지 않도록 1세기 동안 지켜준 미국 임

안에서 부터
민주주의 정신을 제대로 지키지 않았으니까 
이제껏 통일을 못한거다"
1401,대한민국이미국입장에선제일만만한호구 그놈들이파는무기제일마니사는데가바로우리나라 주한미군!말이좋아서철수안시키는거지 우리군사력도세계어디에도뒤떨어지지않음 거북선만든나라가바로미국이아니고대한민국이란걸니들이알겥냐?
1402,미국놈들도나쁘고특히나 중국놈들 일본인이겉들은죽으면95프로는지옥으로갈거다 왜.?가는지는지는지들이잘알겥지
1403,"미국놈들은 날강도짓이나 하고
지네들은 마음대로 무기 수출하면서
답이 없는 양키 놈들"
1404,"누구소유인지 몰라도~ 아쉅다~
미국 것들 다~쓸어버리지 못한 것이~ 한~스럽다.
미국아~ 멸해라~"
1405,"미국해군이 언제 국제경찰 무기단속반이 됬지?
누가허가했어?
부산해양경찰대야?
이것들이 그냥"
1406,"미얀마
시만군 반군에게  공급하지"
1407,대박
1408,세계경찰
1409,지구평화를 위해 중국을 이제라도 50개국으로 찢어놔야한다.
1410,미국은 타국에 무기수출안하나?
1411,"강막강어불쟁이라
힘센 나라는 서로 안 붙는다.
멍청하고 힘없는 나라의 멍청이들을 꼬드켜서 전쟁을 일으킨다.
예멘이 이렇게 ..."
1412,미국의  눈으로 보지말고  중국의눈  러시아의눈    다른 눈으로    한번쯤  보세요
1413,"중국어 언어 표현입니다. 
Netherlands =⟩   荷兰 [Hélán]
France =⟩ 法国 [Fǎguó]
Norway =⟩ 挪威 [Nuówēi]
America  ⟩⟩  美国 [ Měiguó] 

미국⟨== 이렇게 적어두고서
외국의 어떤 나라를 지칭하는 우리나라.

그럼....
노르웨이는 나위⟨== 이렇게 표현하실건가요?

나위.법국. 하란. 미국이라는 용어들은
나라 이름이 아닙니다. 
중국어의 우리나라식 한자 발음일뿐입니다. 

이제부터라도 중국인들의 아류에서
벗어나서

진정한 한국인으로!!!!!

👇
중국스러운 언론사"
1414,"중국어 언어 표현입니다. 
Netherlands =⟩   荷兰 [Hélán]
France =⟩ 法国 [Fǎguó]
Norway =⟩ 挪威 [Nuówēi]
America  ⟩⟩  美国 [ Měiguó] 

우리가 지금은
하란. 법국. 나위라는 용어를 사용안하듯이

지금 살고 계시는
중국식한국인 어르신들이 
다 돌아가신후..

20~30년뒤에는
미국이라는 미개한 용어도
쓰레기통에 버려질거같아요~"
1415,지들이 판 무기 지들이 다시 가져가네
1416,저  압수된 무기가 미국산이라면 그냥 통과다.타국 내전에  자국산 무기시장을  지키기위한  만능 방패가 불법이란 딱지가 아닌가 생긱됩니다.
1417,"물과 음식을 제공하고 석방했다?😱😱
불법무기  수천억원 치를 밀반입하는 선원을?
그냥 석방 ㅎㅎㅎㅎ
😄😄😄🤪🤪🤪🤪🤪"
1418,저 많은 무기들 저렇게 깔아놓기도 힘들겠네ㅋㅋㅋ
1419,미국은?
1420,"Ah men 
Ha men
Yh man"
1421,"미얀마 보내 줘라
보낼때 좋은거 좀 많이 섞어서
보내줘라"
1422,엄청나군. 저격용 총도 보이네.
1423,저 중국은 어찌 저리 가짜천국이냐 참 공산당은 인류의 적이다.
1424,중공자체가 거짓 위선 가면 그자체잖어!!!!
1425,믿을거  없는  중국스럽다/
1426,"중공 공산당이 짝퉁이라 모든게 짝퉁이네
혹 쭝꾹 인간도 짝퉁 이라서 인구가 많은거 ???"
1427,"공산주의 자체가 거짖의 표본이다 ᆞ
공산주의를 알면알수록 치가 떨릴것이다"
1428,왕서방들 답다 ㅋㅋ
1429,"어?

우리도 고졸 대학총장님 있지 않았나??

아닌가??"
